node_id,label,type
ORG:University Of Sao Paulo,University Of Sao Paulo,ORG
SUBJECT:Advanced Studies in Fine Arts and Modernity,Advanced Studies in Fine Arts and Modernity,SUBJECT
SUBJECT:Curating,Curating,SUBJECT
SUBJECT:Fine Arts,Fine Arts,SUBJECT
SUBJECT:Sao Paulo,Sao Paulo,SUBJECT
ORG:Department Of Arts And Humanities,Department Of Arts And Humanities,ORG
LOC:So Paulo,So Paulo,LOC
ORG:Loughborough University,Loughborough University,ORG
ORG:University College Dublin,University College Dublin,ORG
ORG:University Of Alcalá,University Of Alcalá,ORG
ORG:Keane University,Keane University,ORG
ORG:Shanghai University,Shanghai University,ORG
ORG:Universidad Europeal,Universidad Europeal,ORG
EDU:Bachelor in Telecommunication Engineer,Bachelor in Telecommunication Engineer,EDU
SUBJECT:Business Administration EAE School,Business Administration EAE School,SUBJECT
SUBJECT:Telecommunication Engineer,Telecommunication Engineer,SUBJECT
ORG:Torrealba Consultores,Torrealba Consultores,ORG
ORG:Harvard Weatherhead Center For International Affairs,Harvard Weatherhead Center For International Affairs,ORG
ORG:International Development,International Development,ORG
ORG:Rafael Del Pino Foundation,Rafael Del Pino Foundation,ORG
SUBJECT:Global Leadership,Global Leadership,SUBJECT
SUBJECT:International Economy,International Economy,SUBJECT
SUBJECT:New Technologies in Social Entrepreneurship,New Technologies in Social Entrepreneurship,SUBJECT
ORG:Ashoka Spain,Ashoka Spain,ORG
ORG:Center For Diversity In Global Management,Center For Diversity In Global Management,ORG
ORG:Harvard Kennedy School Spain,Harvard Kennedy School Spain,ORG
ORG:Ie Center For Social Innovation And Sustainability,Ie Center For Social Innovation And Sustainability,ORG
ORG:Ión Villanueva Solidaria,Ión Villanueva Solidaria,ORG
ORG:Ministry Of Finance Of The Republic Of Liberia,Ministry Of Finance Of The Republic Of Liberia,ORG
ORG:Social Innovation Cluster,Social Innovation Cluster,ORG
ORG:Uentes Global Foundation,Uentes Global Foundation,ORG
ORG:Venture Board,Venture Board,ORG
LOC:Ashoka,Ashoka,LOC
LOC:Liberia,Liberia,LOC
ORG:Colegio Universitario De Estudios Financieros,Colegio Universitario De Estudios Financieros,ORG
ORG:Strategic Management,Strategic Management,ORG
ORG:The Wharton School,The Wharton School,ORG
EDU:Master in Corporate Finance &amp,Master in Corporate Finance &amp,EDU
SUBJECT:Corporate Finance &amp,Corporate Finance &amp,SUBJECT
ORG:Banesto Hipotecario,Banesto Hipotecario,ORG
ORG:Bank Of Spain,Bank Of Spain,ORG
ORG:Price Waterhouse,Price Waterhouse,ORG
ORG:College Of William & Am,College Of William & Am,ORG
ORG:Georgetown Department Of Linguistics,Georgetown Department Of Linguistics,ORG
ORG:Georgetown Law,Georgetown Law,ORG
ORG:Initiative For Multi,Initiative For Multi,ORG
ORG:Ual Studies,Ual Studies,ORG
ORG:University Of Connecticut,University Of Connecticut,ORG
ORG:University Of Texas,University Of Texas,ORG
SUBJECT:Interdisciplinary Studies at the College of William &amp,Interdisciplinary Studies at the College of William &amp,SUBJECT
SUBJECT:Legal English,Legal English,SUBJECT
SUBJECT:Linguistics from the University of Connecticut and completed a postdoctoral fellowship in cognitive science at the University of Texas,Linguistics from the University of Connecticut and completed a postdoctoral fellowship in cognitive science at the University of Texas,SUBJECT
SUBJECT:Linguistics through the Initiative for Multilingual Studies,Linguistics through the Initiative for Multilingual Studies,SUBJECT
SUBJECT:Washington,Washington,SUBJECT
ORG:And In,And In,ORG
ORG:Nce Law,Nce Law,ORG
ORG:Rota Court,Rota Court,ORG
ORG:Zarraluqui Family Lawyers,Zarraluqui Family Lawyers,ORG
EDU:Master in Family and Inheritance Law by Zarraluqui Family Lawyers,Master in Family and Inheritance Law by Zarraluqui Family Lawyers,EDU
SUBJECT:Family and Inheritance Law by Zarraluqui Family Lawyers,Family and Inheritance Law by Zarraluqui Family Lawyers,SUBJECT
SUBJECT:Law by Complutense University of Madrid,Law by Complutense University of Madrid,SUBJECT
ORG:Litigation And Arbitration Department,Litigation And Arbitration Department,ORG
ORG:Ontier España,Ontier España,ORG
ORG:Carlos Iii University,Carlos Iii University,ORG
ORG:Manchester University,Manchester University,ORG
ORG:University Of Murcia,University Of Murcia,ORG
SUBJECT:Business Economics and Quantitative Methods,Business Economics and Quantitative Methods,SUBJECT
SUBJECT:Family Business,Family Business,SUBJECT
SUBJECT:Murcia,Murcia,SUBJECT
ORG:London Chamber Of Commerce,London Chamber Of Commerce,ORG
ORG:Manhattan College,Manhattan College,ORG
ORG:Universidad De Barcelona,Universidad De Barcelona,ORG
SUBJECT:Commerce,Commerce,SUBJECT
ORG:Allina Blanca,Allina Blanca,ORG
ORG:Colomer Group,Colomer Group,ORG
ORG:Grolimen Group,Grolimen Group,ORG
ORG:Natura Bissé,Natura Bissé,ORG
ORG:United Distillers Diageo,United Distillers Diageo,ORG
SUBJECT:Art Education,Art Education,SUBJECT
SUBJECT:Art and Aesthetics,Art and Aesthetics,SUBJECT
SUBJECT:Art and the Creative Economy,Art and the Creative Economy,SUBJECT
ORG:Business Control,Business Control,ORG
ORG:College Of Law Of England And Wales,College Of Law Of England And Wales,ORG
ORG:Energy Law,Energy Law,ORG
ORG:Lawyers Management Program,Lawyers Management Program,ORG
ORG:Program On International Legal Cooperation,Program On International Legal Cooperation,ORG
ORG:Rije Universiteit Brussel,Rije Universiteit Brussel,ORG
SUBJECT:Law of England and Wales &amp,Law of England and Wales &amp,SUBJECT
ORG:Board Of Directors,Board Of Directors,ORG
ORG:Clean Energies,Clean Energies,ORG
ORG:Ial Spa,Ial Spa,ORG
ORG:Legal Commercial & Am,Legal Commercial & Am,ORG
LOC:Luxembourg,Luxembourg,LOC
ORG:Universidad De La Rioja,Universidad De La Rioja,ORG
SUBJECT:Historical Musicology,Historical Musicology,SUBJECT
ORG:E Form,E Form,ORG
ORG:Instituto De Consejeros Y Administradores,Instituto De Consejeros Y Administradores,ORG
ORG:Ccann Worldgroup,Ccann Worldgroup,ORG
ORG:De Economía Y Hacienda,De Economía Y Hacienda,ORG
ORG:Futurebrand España,Futurebrand España,ORG
ORG:General Mills,General Mills,ORG
ORG:Mars Petcare,Mars Petcare,ORG
ORG:Administration Us,Administration Us,ORG
ORG:Airtel M,Airtel M,ORG
ORG:Belmert Capital,Belmert Capital,ORG
ORG:C. A. I.,C. A. I.,ORG
ORG:Consorcio La Zona Franca Cá,Consorcio La Zona Franca Cá,ORG
ORG:Cuela Organización Industrial,Cuela Organización Industrial,ORG
ORG:I. C. A. D. E,I. C. A. D. E,ORG
ORG:Industrial Organizations,Industrial Organizations,ORG
ORG:Instituto Empresa,Instituto Empresa,ORG
ORG:Inversión Y Gestión Capital Riesgo Andal,Inversión Y Gestión Capital Riesgo Andal,ORG
ORG:O. I.,O. I.,ORG
ORG:Pontificia Comill,Pontificia Comill,ORG
ORG:Red Acceso,Red Acceso,ORG
ORG:San Francisco,San Francisco,ORG
ORG:Universidad Carlos Iii Madrid,Universidad Carlos Iii Madrid,ORG
ORG:Universidad Pontificia Comill,Universidad Pontificia Comill,ORG
ORG:Universidad Pontificia Comilla,Universidad Pontificia Comilla,ORG
ORG:Venture Capital,Venture Capital,ORG
LOC:Cádiz,Cádiz,LOC
LOC:Rez La Front,Rez La Front,LOC
LOC:Sevilla,Sevilla,LOC
ORG:A 3,A 3,ORG
ORG:Dia Group,Dia Group,ORG
ORG:La Galleta Solidaria,La Galleta Solidaria,ORG
ORG:La Real Madrid Spain,La Real Madrid Spain,ORG
ORG:School Of Social Science And Communication,School Of Social Science And Communication,ORG
ORG:Serena Communication,Serena Communication,ORG
LOC:Ten,Ten,LOC
SUBJECT:Business and Economics,Business and Economics,SUBJECT
ORG:Blue Insights,Blue Insights,ORG
ORG:Bwin Orenes,Bwin Orenes,ORG
ORG:Legaltia Technologies,Legaltia Technologies,ORG
ORG:Monty Global,Monty Global,ORG
ORG:Reale Seguros Services,Reale Seguros Services,ORG
ORG:Alcalá University,Alcalá University,ORG
ORG:And Political Science,And Political Science,ORG
ORG:Institutional Relations,Institutional Relations,ORG
ORG:Pablo De Olavide University,Pablo De Olavide University,ORG
ORG:University Of Barcelona,University Of Barcelona,ORG
ORG:University Of Vallad,University Of Vallad,ORG
EDU:Bachelor in Political Science and Public Administration,Bachelor in Political Science and Public Administration,EDU
SUBJECT:Barcelona,Barcelona,SUBJECT
SUBJECT:Law and Political Science,Law and Political Science,SUBJECT
SUBJECT:Political Science and Public Administration,Political Science and Public Administration,SUBJECT
SUBJECT:Protocol and Institutional Relations,Protocol and Institutional Relations,SUBJECT
ORG:Enerhi Hydrogen,Enerhi Hydrogen,ORG
ORG:Envision Group,Envision Group,ORG
ORG:Law School University Of Val,Law School University Of Val,ORG
ORG:Ministry For Ecological Transition,Ministry For Ecological Transition,ORG
ORG:Real Colegio Complutense,Real Colegio Complutense,ORG
ORG:Rectors Council,Rectors Council,ORG
ORG:Sgroup European Universities Network,Sgroup European Universities Network,ORG
ORG:Stonehill Group,Stonehill Group,ORG
ORG:Universidad. Es,Universidad. Es,ORG
LOC:Central Africa,Central Africa,LOC
LOC:Ladolid,Ladolid,LOC
ORG:Florida State University,Florida State University,ORG
ORG:Science And Sociology,Science And Sociology,ORG
EDU:Bachelor in Business Administration and Management,Bachelor in Business Administration and Management,EDU
EDU:Bachelor in Statistical Sciences,Bachelor in Statistical Sciences,EDU
SUBJECT:Statistical Sciences,Statistical Sciences,SUBJECT
ORG:Iversitat Oberta De Catal,Iversitat Oberta De Catal,ORG
ORG:Mba Cum Laude,Mba Cum Laude,ORG
ORG:University Of Westminster,University Of Westminster,ORG
SUBJECT:Westminster,Westminster,SUBJECT
ORG:Bnp Paribas,Bnp Paribas,ORG
ORG:Equity And Debt Capital Markets,Equity And Debt Capital Markets,ORG
ORG:Haitong Securities,Haitong Securities,ORG
ORG:J. P. Morgan,J. P. Morgan,ORG
EDU:Bachelor in European Business Administration,Bachelor in European Business Administration,EDU
ORG:F & Am,F & Am,ORG
ORG:Five Guys Jv,Five Guys Jv,ORG
ORG:Kraft General Foods,Kraft General Foods,ORG
ORG:Leo Burnett,Leo Burnett,ORG
ORG:Arcadia Asesoría E Inversiones,Arcadia Asesoría E Inversiones,ORG
ORG:Multitel Group,Multitel Group,ORG
ORG:Zed Group,Zed Group,ORG
EDU:Master's in Company Legal Assessment,Master's in Company Legal Assessment,EDU
SUBJECT:Company Legal Assessment,Company Legal Assessment,SUBJECT
SUBJECT:Zed Group Vice President of Multitel Group Partner Attorney Ventura Garc,Zed Group Vice President of Multitel Group Partner Attorney Ventura Garc,SUBJECT
ORG:Chávarri Abogados,Chávarri Abogados,ORG
ORG:Chávarri Abogados Parner,Chávarri Abogados Parner,ORG
ORG:Civil And Public Procedural Law,Civil And Public Procedural Law,ORG
ORG:Intenrational Development,Intenrational Development,ORG
ORG:Romero Moreno Abogado,Romero Moreno Abogado,ORG
ORG:Romero Y Asociados,Romero Y Asociados,ORG
ORG:University Of Bolonia,University Of Bolonia,ORG
SUBJECT:Bolonia,Bolonia,SUBJECT
SUBJECT:Intenrational Development at Ch,Intenrational Development at Ch,SUBJECT
ORG:Ilkent University,Ilkent University,ORG
ORG:Ohio State University,Ohio State University,ORG
ORG:Universidad De Deusto,Universidad De Deusto,ORG
SUBJECT:Business law,Business law,SUBJECT
SUBJECT:Employment and Insolvency law,Employment and Insolvency law,SUBJECT
SUBJECT:Insolvency law,Insolvency law,SUBJECT
SUBJECT:Labour law practice,Labour law practice,SUBJECT
SUBJECT:Sports law,Sports law,SUBJECT
LOC:Bird,Bird,LOC
LOC:Landwell,Landwell,LOC
LOC:Pérez Llorca,Pérez Llorca,LOC
LOC:Wang,Wang,LOC
LOC:Ía Menéndez,Ía Menéndez,LOC
ORG:University Of Cologne,University Of Cologne,ORG
ORG:University Of St. Galle,University Of St. Galle,ORG
SUBJECT:Cologne,Cologne,SUBJECT
ORG:Bayer Ag,Bayer Ag,ORG
ORG:Gfa Ag,Gfa Ag,ORG
LOC:New Jersey,New Jersey,LOC
ORG:Pni Europe,Pni Europe,ORG
ORG:Sport Physiotherap,Sport Physiotherap,ORG
ORG:Universidad De G,Universidad De G,ORG
ORG:Universidad Técnica De Lisboa Y San Pablo,Universidad Técnica De Lisboa Y San Pablo,ORG
EDU:Bachelor in Physicaltherapy,Bachelor in Physicaltherapy,EDU
SUBJECT:Neurolinguistic Programming and Brief and Solution Focused Therapy,Neurolinguistic Programming and Brief and Solution Focused Therapy,SUBJECT
SUBJECT:Osteopathy,Osteopathy,SUBJECT
SUBJECT:Physical Anthropology and Human Evolution,Physical Anthropology and Human Evolution,SUBJECT
SUBJECT:Physicaltherapy,Physicaltherapy,SUBJECT
SUBJECT:Regenerative Therapy,Regenerative Therapy,SUBJECT
SUBJECT:Sport Physiotherapy,Sport Physiotherapy,SUBJECT
ORG:Alba Berlin Euroligue,Alba Berlin Euroligue,ORG
ORG:Club Baloncesto Estudiantes,Club Baloncesto Estudiantes,ORG
ORG:Instituto Español De Psiconeuroi,Instituto Español De Psiconeuroi,ORG
ORG:Natura Foundation,Natura Foundation,ORG
ORG:Training Solution Company,Training Solution Company,ORG
ORG:National Economics Research Associates,National Economics Research Associates,ORG
SUBJECT:Deep Learning,Deep Learning,SUBJECT
ORG:Cciona Energia,Cciona Energia,ORG
ORG:Westinghouse Electric Company,Westinghouse Electric Company,ORG
ORG:And Government,And Government,ORG
ORG:Indiana University Bloomington,Indiana University Bloomington,ORG
SUBJECT:Political Science and Government,Political Science and Government,SUBJECT
ORG:University Of Colorado,University Of Colorado,ORG
ORG:University Of Wisconsin,University Of Wisconsin,ORG
SUBJECT:Business and MBA course-work,Business and MBA course-work,SUBJECT
SUBJECT:Colorado,Colorado,SUBJECT
SUBJECT:Psychology with Certificate,Psychology with Certificate,SUBJECT
SUBJECT:Strategic,Strategic,SUBJECT
SUBJECT:Wisconsin,Wisconsin,SUBJECT
ORG:Greenlight Energy Inc,Greenlight Energy Inc,ORG
ORG:Power System Engineering Inc,Power System Engineering Inc,ORG
EDU:Bachelor in Sciences,Bachelor in Sciences,EDU
SUBJECT:Sciences,Sciences,SUBJECT
ORG:Agilent Technologies,Agilent Technologies,ORG
ORG:And Development,And Development,ORG
ORG:Change Management,Change Management,ORG
ORG:Hewlett Packard,Hewlett Packard,ORG
ORG:Pdm Consultores En Organización Y Personas,Pdm Consultores En Organización Y Personas,ORG
ORG:Business School Ramon,Business School Ramon,ORG
ORG:Escp Europe,Escp Europe,ORG
ORG:Universidad Simon Bolivar,Universidad Simon Bolivar,ORG
EDU:Master in European Business,Master in European Business,EDU
SUBJECT:European Business,European Business,SUBJECT
ORG:Apabox. Com,Apabox. Com,ORG
ORG:Keupi. Com,Keupi. Com,ORG
ORG:Mit Technology Review,Mit Technology Review,ORG
ORG:Strategy & Am,Strategy & Am,ORG
ORG:Technology Solutions Inter,Technology Solutions Inter,ORG
LOC:Ause,Ause,LOC
LOC:Caracas,Caracas,LOC
ORG:Statistical And Computational Information Processing,Statistical And Computational Information Processing,ORG
ORG:Universidad Politécnica de Madrid,Universidad Politécnica de Madrid,ORG
ORG:University Of C,University Of C,ORG
SUBJECT:Data science,Data science,SUBJECT
SUBJECT:Statistical and Computational Information Processing,Statistical and Computational Information Processing,SUBJECT
ORG:Komorebi Ai,Komorebi Ai,ORG
LOC:Adiz,Adiz,LOC
ORG:Multimedia And Communications,Multimedia And Communications,ORG
ORG:Munication Engineering,Munication Engineering,ORG
EDU:Bachelor in Telematic Engineering,Bachelor in Telematic Engineering,EDU
EDU:Master in Multimedia and Communications,Master in Multimedia and Communications,EDU
EDU:Master in Telecommunication Engineering,Master in Telecommunication Engineering,EDU
SUBJECT:Multimedia and Communications,Multimedia and Communications,SUBJECT
SUBJECT:Telematic Engineering,Telematic Engineering,SUBJECT
ORG:Ynergic Partners,Ynergic Partners,ORG
ORG:Salford University,Salford University,ORG
SUBJECT:Business Management,Business Management,SUBJECT
ORG:Escuela Técnica Superior De Ingenieros Industriales,Escuela Técnica Superior De Ingenieros Industriales,ORG
ORG:Bralo Group,Bralo Group,ORG
ORG:Mercedes Benz,Mercedes Benz,ORG
LOC:Bosch,Bosch,LOC
LOC:Cadtech,Cadtech,LOC
ORG:University Of Bologna,University Of Bologna,ORG
SUBJECT:Bologna,Bologna,SUBJECT
ORG:City University Of New,City University Of New,ORG
ORG:The City College Of New York,The City College Of New York,ORG
SUBJECT:Cultural Studies,Cultural Studies,SUBJECT
ORG:Queens Council On The Arts,Queens Council On The Arts,ORG
LOC:Madrid City Hall,Madrid City Hall,LOC
ORG:City University Of New York Graduate,City University Of New York Graduate,ORG
ORG:Hunter College C,Hunter College C,ORG
EDU:Bachelor in English,Bachelor in English,EDU
SUBJECT:New York Graduate Center,New York Graduate Center,SUBJECT
ORG:Communications Working Group,Communications Working Group,ORG
ORG:International Smart Grid Action Network,International Smart Grid Action Network,ORG
ORG:Bocconi University,Bocconi University,ORG
ORG:University Of Bari,University Of Bari,ORG
SUBJECT:Bari,Bari,SUBJECT
SUBJECT:Management and Business Administration,Management and Business Administration,SUBJECT
SUBJECT:Mathematical Finance,Mathematical Finance,SUBJECT
SUBJECT:Theoretical Physics,Theoretical Physics,SUBJECT
ORG:Bain & Amp Company,Bain & Amp Company,ORG
ORG:Ideastartup Lab,Ideastartup Lab,ORG
ORG:Unicredit Group,Unicredit Group,ORG
ORG:Communications And Political Management,Communications And Political Management,ORG
ORG:London School Of Economics And Political Sciences,London School Of Economics And Political Sciences,ORG
ORG:West Virginia University,West Virginia University,ORG
SUBJECT:Applied Political Studies by FIIAPP,Applied Political Studies by FIIAPP,SUBJECT
SUBJECT:Communications and Political Management from the Complutense University of Madrid and a Masters in International Relations from the London School of Economics and Political Sciences,Communications and Political Management from the Complutense University of Madrid and a Masters in International Relations from the London School of Economics and Political Sciences,SUBJECT
SUBJECT:Political Science and International Studies from West Virginia University,Political Science and International Studies from West Virginia University,SUBJECT
ORG:Clusive Analysis,Clusive Analysis,ORG
ORG:Congress Of The Republic Of Colombia,Congress Of The Republic Of Colombia,ORG
ORG:Content5 Ag,Content5 Ag,ORG
